millis,x_1,y_1,z_1,x_2,y_2,z_2
120059,9.11,-0.36,4.91,3.05,-8.80,3.45
120094,9.22,-0.41,4.81,3.13,-8.84,3.58
120129,9.14,-0.48,4.42,3.02,-8.80,3.28
120169,9.18,-0.30,4.59,3.04,-8.75,3.48
120204,9.31,-0.36,4.64,3.16,-8.93,3.33
120239,9.23,-0.33,4.59,3.03,-8.82,3.41
120274,9.26,-0.32,4.67,3.11,-8.81,3.03
120314,9.07,-0.42,4.69,3.20,-8.75,3.46
120349,9.13,-0.34,4.52,3.09,-8.86,3.52
120384,9.28,-0.45,4.70,3.07,-8.76,3.32
120424,9.14,-0.37,4.49,3.03,-8.68,3.47
120459,9.11,-0.42,4.70,3.20,-8.85,3.58
120494,9.24,-0.32,4.70,3.16,-8.85,3.28
120529,9.04,-0.38,4.48,3.25,-8.83,3.51
120569,9.19,-0.43,4.81,3.11,-8.83,3.42
120604,9.29,-0.37,4.70,3.02,-8.82,3.62
120639,9.26,-0.43,4.62,3.16,-8.87,3.46
120674,9.25,-0.38,4.82,3.06,-8.76,3.70
120714,9.20,-0.42,4.54,3.09,-8.85,3.54
120750,9.25,-0.31,4.82,3.16,-8.82,3.61
120784,9.25,-0.43,4.69,3.00,-8.82,3.34
120824,9.09,0.13,4.41,3.22,-8.87,3.62
120859,9.28,-0.11,4.70,3.18,-8.83,3.47
120894,19.18,4.97,2.86,3.11,-8.90,3.56
120929,7.26,-1.80,5.34,3.07,-8.88,3.68
120969,7.21,-0.53,2.64,3.21,-8.80,3.50
121005,5.29,-4.49,1.43,3.08,-8.93,3.85
121039,14.22,5.92,9.80,3.32,-9.12,3.56
121074,6.93,-1.23,4.38,3.01,-9.05,3.30
121114,10.69,-1.81,4.83,3.26,-8.78,3.47
121149,14.04,-2.08,2.19,3.20,-8.63,3.52
121184,15.41,-2.60,5.11,3.17,-8.78,3.22
121224,-2.56,0.71,7.81,3.08,-8.76,3.48
121260,3.82,-0.39,5.84,3.12,-8.79,3.51
121294,9.01,-2.28,3.89,2.95,-8.87,3.38
121329,14.85,-3.63,2.78,3.05,-8.68,3.46
121369,11.02,-2.11,4.94,3.13,-8.79,3.54
121404,11.17,-2.24,5.63,3.16,-8.83,3.93
121439,7.35,-1.87,4.74,3.02,-8.67,3.53
121479,6.02,-1.26,5.21,3.15,-8.79,3.68
121515,-0.09,0.40,7.58,3.05,-8.68,3.82
121549,14.09,-4.10,3.74,3.15,-8.93,3.47
121584,17.47,-2.70,0.66,3.08,-8.85,3.25
121624,13.51,-3.48,5.77,3.14,-8.85,3.69
121659,7.01,-2.79,6.05,3.00,-8.85,3.74
121694,3.75,-0.27,6.11,2.91,-8.82,3.39
121734,5.59,-0.91,5.53,3.17,-8.79,3.18
121769,6.94,-2.20,3.84,3.15,-8.76,3.46
121804,14.80,-3.63,3.44,3.08,-8.82,3.30
121839,16.71,-4.47,2.28,2.98,-8.77,3.51
121879,12.50,-4.99,5.06,3.20,-8.83,3.40
121914,-5.87,6.10,9.19,3.17,-8.69,3.58
121949,12.94,-4.73,3.98,2.96,-8.90,3.52
121989,8.44,-2.72,2.93,2.91,-8.81,3.55
122024,10.45,-2.37,3.90,3.27,-8.78,3.81
122059,6.09,-5.28,0.87,3.08,-8.82,3.27
122094,13.83,1.47,8.75,3.21,-8.79,3.60
122134,18.52,-11.10,2.95,2.97,-8.74,3.41
122169,1.75,1.08,9.41,3.10,-8.81,3.57
122204,0.21,-1.90,-0.08,3.59,-8.95,3.51
122244,9.52,-3.02,3.82,3.04,-8.75,3.73
122279,8.75,-5.60,2.04,3.00,-8.82,3.27
122314,16.59,0.60,6.19,3.19,-8.67,3.35
122349,11.82,-3.38,3.49,2.96,-8.71,3.43
122389,7.86,-3.14,5.73,3.32,-8.80,3.56
122424,4.60,-1.98,5.56,3.17,-8.81,3.61
122459,4.97,-0.33,5.90,3.23,-8.85,3.78
122494,6.12,-3.57,6.12,3.16,-8.75,3.58
122534,14.43,-3.22,3.95,3.13,-8.77,3.69
122569,12.82,-2.53,4.54,3.11,-8.86,3.39
122604,12.50,-4.61,3.40,3.28,-8.72,3.19
122644,7.09,-1.37,7.21,3.21,-8.82,3.27
122679,1.08,1.32,6.20,3.07,-8.72,3.48
122714,6.67,-0.97,5.65,3.32,-8.75,3.24
122749,6.89,-4.37,3.91,2.88,-8.79,3.20
122789,14.35,-3.57,5.49,3.19,-8.86,3.52
122824,8.49,-2.11,5.74,2.93,-8.77,3.16
122859,17.67,-5.65,3.68,3.22,-8.86,3.55
122899,4.05,-0.66,6.32,3.27,-8.79,3.44
122934,0.77,-2.52,6.55,3.29,-8.91,3.53
122969,0.80,-1.94,5.85,3.18,-8.78,3.48
123004,16.92,-1.72,4.24,3.14,-8.73,3.52
123044,13.05,0.61,3.19,3.15,-8.52,3.74
123079,7.05,-4.25,6.87,3.30,-8.64,3.68
123114,3.94,-2.22,5.74,2.90,-8.76,3.21
123154,14.78,-3.04,4.07,3.21,-8.86,3.52
123189,11.93,-3.37,6.95,3.30,-8.89,3.48
123224,-1.20,2.07,7.26,3.05,-8.52,3.08
123259,3.65,-3.56,8.25,2.99,-8.74,3.30
123299,8.92,-4.55,4.33,2.97,-8.79,3.37
123334,14.41,-2.92,4.24,3.03,-8.77,3.67
123369,20.01,-2.34,2.13,3.18,-8.80,3.43
123404,0.26,-1.80,9.44,3.15,-8.75,3.59
123444,3.62,-9.37,3.77,3.13,-8.48,3.08
123479,5.11,2.14,4.79,3.34,-8.68,3.80
123514,6.74,-4.37,3.72,3.11,-8.73,3.53
123554,20.01,-2.74,3.78,3.16,-8.92,3.53
123589,1.68,-2.89,8.09,3.06,-9.00,3.67
123624,7.25,-0.72,5.21,3.07,-8.74,3.35
123659,9.13,-2.55,4.88,3.16,-8.69,3.52
123699,9.31,-3.44,5.31,3.04,-8.81,3.43
123735,5.36,-2.67,5.12,2.97,-8.73,3.65
123769,7.16,-2.59,5.57,3.40,-8.79,3.50
123804,4.62,-4.35,6.25,3.18,-8.83,3.61
123844,12.72,-1.02,7.95,3.18,-8.83,3.73
123879,7.26,-3.72,3.85,2.95,-8.89,3.30
123914,8.69,-0.31,4.26,3.27,-8.95,3.68
123954,6.82,-3.65,6.67,3.12,-8.73,3.56
123990,8.71,-2.02,4.78,2.87,-8.80,3.73
124024,7.61,-2.78,5.58,3.30,-8.80,3.72
124059,8.12,-2.38,5.55,3.08,-8.84,3.57
124099,8.08,-2.57,5.63,3.10,-8.87,3.62
124134,8.02,-2.57,5.95,3.23,-8.79,3.61
124169,8.07,-2.51,5.74,3.20,-8.82,3.48
124209,8.14,-2.54,5.62,3.17,-8.88,3.54
124244,8.05,-2.56,5.66,3.22,-8.81,3.56
124279,8.13,-2.42,5.61,3.20,-8.78,3.58
124314,8.19,-2.56,5.83,2.98,-8.81,3.20
124354,7.95,-2.47,5.58,3.17,-8.89,3.48
124389,8.11,-2.54,5.85,3.07,-8.79,3.63
124424,8.13,-2.44,5.74,3.12,-8.86,3.26
124464,8.13,-2.52,5.76,3.21,-8.77,3.65
124499,8.01,-2.52,5.68,2.95,-8.75,3.51
124534,8.06,-2.56,6.05,3.22,-8.82,3.71
124569,8.21,-2.46,5.78,3.06,-8.82,3.70
124609,7.98,-2.52,5.62,3.15,-8.79,3.38
124644,8.08,-2.43,5.89,3.22,-8.74,3.67
124679,8.10,-2.46,5.70,3.14,-8.79,3.34
124719,8.16,-2.58,5.64,3.11,-8.88,3.74
124754,8.17,-2.60,5.65,3.00,-8.83,3.48
124789,8.17,-2.51,5.74,3.19,-8.89,3.70
124824,8.21,-2.57,5.50,3.18,-8.76,3.27
124864,8.11,-2.42,5.57,3.24,-8.78,3.65
124899,8.07,-2.55,5.44,2.92,-8.81,3.34
124934,8.12,-2.49,5.52,3.22,-8.75,3.53
124969,8.17,-2.53,5.60,3.15,-8.75,3.49
125009,8.23,-2.55,5.74,2.98,-8.77,3.63
125044,7.98,-2.48,5.55,3.05,-8.77,3.59
125079,8.04,-2.46,5.46,3.00,-8.88,3.65
125119,8.01,-2.53,5.64,3.29,-8.80,3.28
125154,8.14,-2.56,5.73,3.10,-8.87,3.35
125189,8.08,-2.49,5.83,3.14,-8.88,3.60
125224,8.20,-2.55,5.42,3.07,-8.78,3.80
125264,8.13,-2.46,5.52,3.16,-8.81,3.55
125299,8.09,-2.56,5.83,3.21,-8.71,3.48
125334,8.12,-2.51,5.84,3.10,-8.76,3.50
125374,8.10,-2.44,5.78,3.17,-8.86,3.76
125409,8.04,-2.48,5.78,3.09,-8.82,3.59
125444,8.13,-2.49,5.44,3.08,-8.91,3.66
125479,7.97,-2.53,5.77,3.02,-8.82,3.49
125519,8.11,-2.48,5.76,3.07,-8.75,3.44
125554,8.11,-2.48,5.89,3.04,-8.81,3.61
125589,8.07,-2.53,5.77,3.04,-8.67,3.56
125629,8.07,-2.50,5.74,2.97,-8.77,3.91
125664,8.23,-2.53,5.78,3.15,-8.79,3.51
125699,8.14,-2.49,5.65,3.21,-8.87,3.41
125734,8.07,-2.55,5.47,3.03,-8.77,3.47
125774,8.25,-2.43,5.78,3.16,-8.88,3.65
125809,8.13,-2.50,5.72,3.03,-8.85,3.81
125844,8.14,-2.53,5.65,3.01,-8.77,3.48
125884,8.26,-2.54,6.00,3.24,-8.66,3.33
125919,8.18,-2.60,5.76,3.15,-8.84,3.34
125954,8.08,-2.50,5.59,3.17,-8.85,3.38
125989,8.09,-2.60,5.81,3.18,-8.85,3.55
126029,8.12,-2.44,5.30,3.17,-8.92,3.51
126064,8.09,-2.55,5.74,3.16,-8.79,3.62
126099,7.99,-2.54,5.78,3.17,-8.76,3.65
126134,8.21,-2.63,5.70,3.16,-8.74,3.45
126174,8.13,-2.50,5.88,3.12,-8.83,3.62
126209,8.19,-2.50,5.71,3.02,-8.83,3.66
126244,7.98,-2.54,5.48,3.04,-8.73,3.52
126284,8.09,-2.49,5.72,2.96,-8.77,3.59
126319,7.99,-2.49,5.87,3.12,-8.85,3.70
126354,8.17,-2.50,5.84,3.27,-8.83,3.73
126389,8.11,-2.44,5.48,3.08,-8.81,3.47
126429,8.10,-2.52,5.55,3.15,-8.82,3.60
126465,8.08,-2.54,5.43,3.18,-8.79,3.67
126499,8.15,-2.48,5.35,3.16,-8.78,3.65
126534,8.07,-2.55,5.67,3.08,-8.73,3.56
126574,8.15,-2.54,5.87,3.19,-8.82,3.24
126609,8.07,-2.61,5.90,3.14,-8.74,3.77
126644,8.21,-2.58,5.84,3.14,-8.82,3.65
126684,8.25,-2.52,5.49,3.10,-8.79,3.67
126720,8.14,-2.56,5.84,3.01,-8.75,3.07
126754,8.10,-2.57,5.77,3.06,-8.78,3.38
126789,8.21,-2.55,5.51,2.92,-8.74,3.78
126829,8.11,-2.51,5.85,3.07,-8.71,3.18
126864,7.97,-2.41,5.77,3.20,-8.73,3.58
126899,8.12,-2.54,5.55,3.27,-8.83,3.56
126939,8.09,-2.44,5.56,2.90,-8.78,3.48
126974,8.02,-2.52,5.61,3.14,-8.88,3.68
127009,8.06,-2.60,5.90,3.10,-8.78,3.62
127044,8.16,-2.47,5.82,3.25,-8.77,3.41
127084,7.97,-2.57,5.50,3.08,-8.76,3.44
127119,8.08,-2.48,5.68,3.17,-8.77,3.29
127154,8.12,-2.46,5.77,3.31,-8.83,3.32
127194,8.26,-2.51,5.66,3.02,-8.84,3.46
127229,8.10,-2.53,5.35,2.94,-8.77,3.45
127264,8.19,-2.55,5.57,3.03,-8.90,3.75
127299,8.20,-2.47,5.46,3.05,-8.89,3.54
127339,8.19,-2.56,5.83,3.11,-8.78,3.39
127374,8.05,-2.55,5.55,3.10,-8.87,3.75
127409,8.09,-2.52,5.81,3.05,-8.74,3.74
127444,8.25,-2.53,5.62,3.21,-8.74,3.46
127484,8.07,-2.47,5.72,3.04,-8.94,3.56
127519,8.12,-2.49,5.78,3.23,-8.84,3.76
127554,8.17,-2.51,5.59,3.13,-8.84,3.49
127594,8.20,-2.49,5.78,3.26,-8.78,3.59
127629,8.10,-2.48,5.75,3.09,-8.74,3.27
127664,8.09,-2.47,5.63,3.19,-8.84,3.55
127699,7.94,-2.58,5.67,3.12,-8.79,3.61
127739,8.16,-2.54,5.81,3.10,-8.77,3.64
127774,8.10,-2.54,5.75,3.08,-8.87,3.36
127809,8.21,-2.53,5.61,3.15,-8.82,3.45
127849,8.14,-2.48,5.81,2.98,-8.86,3.70
127884,8.25,-2.54,5.51,3.10,-8.78,3.47
127919,8.12,-2.52,5.53,3.19,-8.78,3.52
127954,8.19,-2.57,5.89,3.02,-8.81,3.36
127994,8.14,-2.51,5.93,3.13,-8.81,3.33
128029,8.22,-2.57,5.69,3.20,-8.78,3.30
128064,8.04,-2.61,5.58,3.01,-8.78,3.61
128104,8.18,-2.57,5.93,3.13,-8.78,3.14
128139,7.99,-2.54,5.65,3.16,-8.83,3.21
128174,8.07,-2.52,5.83,3.06,-8.89,3.59
128209,8.18,-2.58,5.53,3.13,-8.92,3.51
128249,8.05,-2.53,5.32,3.10,-8.76,3.55
128284,8.11,-2.52,5.68,3.09,-8.84,3.72
128319,8.26,-2.57,5.65,3.07,-8.80,3.54
128359,8.31,-2.43,5.51,3.11,-8.86,3.19
128394,8.07,-2.51,5.67,3.20,-8.87,3.80
128429,8.12,-2.52,5.40,3.22,-8.91,3.54
128464,8.08,-2.49,5.54,3.10,-8.82,3.42
128504,8.06,-2.55,5.83,3.06,-8.74,3.48
128539,8.25,-2.52,5.67,3.17,-8.82,3.63
128574,8.09,-2.44,5.83,3.04,-8.93,3.69
128614,8.16,-2.53,5.83,3.13,-8.74,3.65
128649,8.01,-2.49,5.61,3.28,-8.88,3.74
128684,8.21,-2.52,5.53,3.11,-8.84,3.77
128719,8.17,-2.54,5.63,3.14,-8.84,3.25
128759,8.07,-2.49,5.57,3.25,-8.84,3.51
128794,8.17,-2.49,5.83,3.09,-8.85,3.56
128829,8.19,-2.47,5.56,3.12,-8.80,3.42
128864,8.09,-2.57,5.46,3.03,-8.80,3.82
128904,8.15,-2.60,5.88,3.12,-8.84,3.30
128940,8.12,-2.47,5.76,3.12,-8.82,3.53
128974,8.13,-2.55,5.47,3.27,-8.81,3.18
129014,8.19,-2.50,5.41,3.22,-8.84,3.63
129049,8.10,-2.51,5.71,3.24,-8.79,3.65
129084,8.20,-2.52,5.63,3.15,-8.89,3.67
129119,8.10,-2.44,5.52,3.16,-8.73,3.34
129159,8.10,-2.40,5.69,2.90,-8.87,3.44
129195,8.17,-2.54,5.37,3.00,-8.88,3.50
129229,8.19,-2.54,5.75,3.18,-8.98,3.60
129264,8.07,-2.50,5.77,3.04,-8.74,3.42
129304,8.00,-2.52,5.68,3.01,-8.77,3.54
129339,8.18,-2.51,5.66,3.23,-8.79,3.48
129374,8.02,-2.43,5.77,3.08,-8.86,3.47
129414,8.16,-2.53,5.84,3.07,-8.86,3.59
129449,8.12,-2.59,5.49,3.08,-8.81,3.43
129484,8.19,-2.41,5.57,3.23,-8.80,3.52
129519,8.28,-2.52,5.84,3.28,-8.74,3.54
129559,8.12,-2.58,5.67,3.16,-8.75,3.06
129594,8.05,-2.60,5.85,3.04,-8.83,3.63
129629,8.15,-2.52,5.69,3.12,-8.78,3.45
129669,8.17,-2.49,5.72,2.96,-8.87,3.77
129704,8.22,-2.51,5.71,3.12,-8.78,3.35
129739,8.20,-2.59,5.76,3.14,-8.93,3.45
129774,8.12,-2.56,5.74,3.00,-8.86,3.86
129814,7.99,-2.53,5.67,3.14,-8.85,3.46
129849,8.11,-2.56,5.99,3.20,-8.81,3.57
129884,8.12,-2.51,5.61,3.27,-8.85,3.38
129924,8.27,-2.46,5.66,3.03,-8.79,3.36
129959,8.11,-2.46,5.75,3.15,-8.88,3.64
129994,8.21,-2.64,5.91,3.19,-8.88,3.46
130029,8.28,-2.54,5.62,3.00,-8.85,3.58
130069,8.22,-2.49,5.75,2.98,-8.89,3.42
130104,8.08,-2.53,5.83,2.89,-8.78,3.51
130139,8.15,-2.48,5.35,3.10,-8.81,3.40
130174,8.09,-2.48,5.74,3.16,-8.88,3.40
130214,8.10,-2.61,5.72,3.09,-8.80,3.62
130249,8.12,-2.48,5.59,2.96,-8.85,3.71
130284,8.03,-2.52,5.62,3.18,-8.89,3.42
130324,8.16,-2.57,6.04,3.11,-8.87,3.42
130359,8.17,-2.56,5.76,3.04,-8.80,3.83
130394,8.15,-2.48,5.49,3.05,-8.81,3.52
130429,8.15,-2.46,5.62,3.19,-8.77,3.49
130469,8.09,-2.50,5.52,3.10,-8.87,3.80
130504,8.02,-2.49,5.86,3.06,-8.88,3.63
130539,8.21,-2.49,5.62,3.22,-8.70,3.58
130579,8.26,-2.44,5.61,3.09,-8.83,3.95
130614,8.14,-2.51,5.87,3.10,-8.75,3.75
130649,8.08,-2.50,5.83,3.13,-8.73,3.34
130684,8.14,-2.53,5.73,3.14,-8.75,3.41
130724,8.18,-2.54,5.83,3.11,-8.82,3.64
130759,8.16,-2.47,5.61,3.24,-8.72,3.58
130794,8.01,-2.46,5.53,3.13,-8.89,4.09
130834,8.17,-2.45,5.54,3.10,-8.78,3.64
130869,8.16,-2.51,5.44,3.31,-8.83,3.46
130904,8.14,-2.47,5.88,3.15,-8.87,3.42
130939,8.22,-2.57,5.44,3.20,-8.77,3.58
130979,8.16,-2.49,5.42,3.01,-8.74,3.67
131014,8.01,-2.51,5.65,3.09,-8.75,3.50
131049,8.18,-2.64,5.77,3.24,-8.74,3.46
131089,8.22,-2.42,5.60,3.13,-8.83,3.36
131124,8.20,-2.52,5.62,3.07,-8.77,3.84
131159,8.07,-2.55,5.61,2.97,-8.87,3.11
131194,8.10,-2.42,5.77,3.07,-8.74,3.40
131234,8.08,-2.51,5.91,2.98,-8.77,3.72
131269,8.12,-2.48,5.65,3.06,-8.81,3.23
131304,8.22,-2.53,5.62,3.10,-8.86,3.47
131344,8.07,-2.48,5.48,3.07,-8.85,3.68
131379,8.04,-2.51,5.83,3.14,-8.93,3.50
131415,8.14,-2.55,5.64,3.08,-8.77,3.25
131449,8.08,-2.49,5.55,3.31,-8.83,3.65
131489,8.21,-2.60,5.59,3.15,-8.83,3.72
131524,8.15,-2.42,5.59,3.11,-8.74,3.49
131559,8.09,-2.44,5.78,3.12,-8.82,3.70
131594,8.25,-2.50,5.90,3.05,-8.86,3.61
131634,8.22,-2.53,5.72,3.07,-8.84,3.39
131670,8.09,-2.46,5.62,2.96,-8.88,3.53
131704,8.06,-2.51,5.37,3.03,-8.87,3.37
131744,8.13,-2.58,6.01,2.96,-8.79,3.41
131779,8.17,-2.53,5.66,3.13,-8.78,3.32
131814,8.05,-2.46,5.52,3.02,-8.79,3.84
131849,8.03,-2.43,5.86,3.12,-8.82,3.89
131889,8.17,-2.51,5.67,3.29,-8.80,3.30
131924,8.10,-2.54,5.35,3.10,-8.83,3.47
131959,8.17,-2.47,5.79,3.11,-8.83,3.88
131995,8.18,-2.61,5.88,3.05,-8.70,3.52
132034,8.22,-2.56,5.56,2.93,-8.85,3.37
132069,8.10,-2.47,5.61,3.14,-8.80,3.59
132104,8.10,-2.63,5.57,2.91,-8.79,3.68
132144,8.13,-2.52,5.57,3.20,-8.82,3.61
132179,8.24,-2.50,5.60,3.17,-8.86,3.63
132214,8.02,-2.58,5.66,2.92,-8.87,3.76
132249,8.16,-2.54,5.75,3.15,-8.87,3.68
132289,8.18,-2.55,5.62,3.10,-8.71,3.58
132324,8.15,-2.44,5.47,3.14,-8.78,3.56
132359,8.06,-2.49,5.72,3.18,-8.72,3.56
132399,8.05,-2.56,5.67,3.13,-8.79,3.93
132434,8.13,-2.46,5.33,3.09,-8.72,3.54
132469,8.07,-2.46,5.82,3.00,-8.80,3.53
132504,7.99,-2.52,6.00,2.98,-8.83,3.42
132544,8.14,-2.50,5.58,3.17,-8.87,3.61
132579,8.15,-2.49,5.55,2.90,-8.79,3.74
132614,8.19,-2.52,5.56,3.17,-8.79,3.54
132649,7.97,-2.51,5.67,3.19,-8.82,3.44
132689,8.15,-2.57,5.61,3.02,-8.72,3.41
132724,8.17,-2.50,5.51,3.05,-8.76,3.56
132759,8.18,-2.58,5.73,3.01,-8.79,3.79
132798,8.11,-2.53,5.80,3.25,-8.80,3.46
132834,8.05,-2.67,5.75,3.08,-8.75,3.74
132869,8.09,-2.50,5.53,3.21,-8.79,3.63
132904,8.04,-2.54,5.59,3.15,-8.88,3.40
132944,8.18,-2.58,5.86,3.05,-8.91,3.52
132979,8.17,-2.46,5.82,3.14,-8.83,3.26
133014,8.14,-2.51,5.91,3.18,-8.85,3.60
133054,8.25,-2.53,5.63,3.19,-8.82,3.43
133089,8.06,-2.58,5.75,3.19,-8.75,3.51
133124,8.17,-2.56,5.60,3.15,-8.78,3.59
133159,8.15,-2.55,5.84,3.25,-8.86,3.71
133199,8.04,-2.55,5.45,3.06,-8.75,3.37
133234,8.09,-2.47,5.72,3.20,-8.77,3.34
133269,8.14,-2.53,5.70,2.93,-8.75,3.33
133309,8.15,-2.59,5.58,3.04,-8.78,3.52
133344,8.03,-2.51,5.51,3.14,-8.81,3.60
133379,8.04,-2.45,5.69,3.10,-8.79,3.39
133414,8.05,-2.47,5.45,3.12,-8.81,3.50
133454,8.13,-2.48,5.86,3.13,-8.84,3.47
133489,8.20,-2.43,5.75,2.97,-8.79,3.53
133524,8.03,-2.47,5.75,3.04,-8.78,3.38
133564,8.28,-2.50,5.62,3.08,-8.88,3.56
133599,8.18,-2.44,5.50,3.03,-8.79,3.60
133634,8.12,-2.47,5.88,3.21,-8.82,3.67
133669,8.15,-2.50,5.67,3.20,-8.78,3.43
133709,8.09,-2.48,5.46,3.08,-8.89,3.10
133744,8.04,-2.57,5.75,2.95,-8.75,3.73
133779,8.10,-2.53,5.63,3.04,-8.78,3.75
133819,8.13,-2.55,5.48,3.12,-8.80,3.58
133854,8.15,-2.52,5.75,3.17,-8.74,3.51
133889,8.25,-2.60,5.74,3.09,-8.91,3.39
133924,8.05,-2.45,5.73,2.94,-8.69,3.88
133964,8.09,-2.60,5.91,3.13,-8.82,3.60
133999,8.14,-2.53,5.68,3.09,-8.87,3.64
134034,8.06,-2.55,5.67,2.98,-8.81,3.63
134074,7.96,-2.51,5.35,3.02,-8.78,3.50
134109,8.13,-2.54,5.78,3.19,-8.86,3.55
134145,8.06,-2.57,5.82,3.00,-8.92,3.63
134179,8.18,-2.48,5.33,2.85,-8.81,3.59
134219,8.17,-2.57,5.66,2.99,-8.75,3.56
134254,8.23,-2.55,5.71,3.30,-8.90,3.42
134289,8.00,-2.52,5.63,3.11,-8.87,3.36
134325,8.18,-2.52,5.59,3.17,-8.83,3.61
134364,8.21,-2.44,5.51,3.29,-8.83,3.44
134400,8.04,-2.46,5.60,3.29,-8.72,3.55
134434,8.14,-2.55,5.63,2.99,-8.82,3.57
134474,8.10,-2.44,5.58,3.03,-8.78,3.56
134509,8.17,-2.47,5.66,3.27,-8.88,3.82
134544,8.21,-2.54,5.27,3.06,-8.77,3.46
134579,8.14,-2.57,6.02,3.06,-8.79,3.44
134619,8.15,-2.54,5.78,3.15,-8.86,3.66
134654,8.13,-2.55,5.53,3.19,-8.82,3.59
134689,8.17,-2.42,5.66,3.02,-8.72,3.40
134725,8.17,-2.63,5.76,3.08,-8.77,3.38
134764,8.20,-2.53,5.61,3.03,-8.86,3.64
134799,8.18,-2.49,5.66,2.96,-8.83,3.33
134834,8.06,-2.47,5.75,3.30,-8.85,3.36
134874,8.11,-2.46,5.53,3.17,-8.87,3.45
134909,8.09,-2.51,5.58,3.00,-8.85,3.73
134944,8.21,-2.55,6.09,3.15,-8.84,3.80
134979,8.17,-2.49,5.92,2.96,-8.91,3.56
135019,8.03,-2.49,5.76,3.18,-8.78,3.74
135054,8.10,-2.59,5.66,3.09,-8.86,3.57
135089,8.01,-2.38,5.52,3.00,-8.83,3.56
135128,8.24,-2.57,5.49,3.10,-8.85,3.91
135164,8.17,-2.53,5.67,3.09,-8.81,3.71
135199,8.19,-2.55,5.79,3.01,-8.86,3.74
135234,8.10,-2.54,5.58,3.17,-8.86,3.66
135274,8.07,-2.48,5.44,3.29,-8.87,3.65
135309,8.12,-2.53,5.57,3.26,-8.78,3.24
135344,8.05,-2.61,5.64,3.11,-8.78,3.83
135379,8.16,-2.59,5.83,3.21,-8.72,3.43
135419,8.17,-2.63,5.60,3.32,-8.86,3.31
135454,8.05,-2.52,5.54,3.25,-8.88,3.50
135489,8.21,-2.46,5.78,3.14,-8.82,3.47
135529,8.12,-2.47,5.82,3.11,-8.86,3.63
135564,8.16,-2.52,5.84,3.09,-8.88,3.64
135599,7.97,-2.52,5.88,3.15,-8.88,3.35
135634,8.21,-2.59,5.54,3.13,-8.86,3.47
135674,8.02,-2.51,5.82,3.16,-8.89,3.52
135709,8.13,-2.56,5.84,3.07,-8.80,3.67
135744,8.19,-2.58,5.73,3.02,-8.76,3.70
135784,8.23,-2.49,5.58,3.06,-8.82,3.69
135819,8.12,-2.51,5.42,3.22,-8.78,3.51
135854,8.19,-2.49,5.54,3.05,-8.86,3.33
135889,8.02,-2.57,5.67,3.03,-8.73,3.73
135929,8.21,-2.51,5.58,3.00,-8.84,3.41
135964,8.18,-2.47,5.73,3.17,-8.86,3.59
135999,8.19,-2.51,5.45,3.01,-8.82,3.30
136039,8.17,-2.60,6.04,3.11,-8.76,3.44
136074,8.10,-2.54,5.53,3.15,-8.86,3.58
136109,8.10,-2.54,5.48,3.16,-8.76,3.23
136144,8.13,-2.52,5.66,3.08,-8.85,3.46
136184,8.10,-2.52,5.70,3.15,-8.89,3.61
136219,8.16,-2.53,5.60,3.04,-8.84,3.88
136254,8.16,-2.46,5.47,3.16,-8.89,3.44
136294,8.25,-2.54,5.68,3.10,-8.77,3.25
136329,8.23,-2.57,5.83,3.13,-8.81,3.35
136364,8.10,-2.54,5.73,3.03,-8.84,3.39
136399,8.12,-2.56,5.55,3.08,-8.83,3.56
136439,7.92,-2.50,5.85,3.14,-8.86,3.71
136474,8.20,-2.56,5.83,3.11,-8.81,3.35
136509,8.11,-2.47,5.73,3.17,-8.86,3.49
136549,8.14,-2.58,5.66,3.16,-8.77,3.76
136584,8.21,-2.53,5.84,3.07,-8.86,3.36
136620,8.06,-2.50,5.81,3.29,-8.89,3.33
136655,8.24,-2.48,5.74,3.21,-8.76,3.40
136694,8.05,-2.46,5.59,3.10,-8.85,3.44
136729,8.09,-2.53,5.55,3.05,-8.83,3.62
136764,8.11,-2.54,5.83,3.13,-8.84,3.46
136804,8.19,-2.52,5.86,3.14,-8.85,3.31
136839,8.02,-2.51,5.88,3.00,-8.79,3.64
136875,8.07,-2.56,5.62,3.10,-8.82,3.59
136909,8.21,-2.56,5.78,3.12,-8.89,3.61
136949,8.07,-2.53,5.38,3.05,-8.77,3.39
136984,8.30,-2.49,5.81,3.13,-8.74,3.40
137019,7.95,-2.44,5.62,2.97,-8.88,3.66
137055,8.21,-2.47,5.58,3.33,-8.89,3.35
137094,8.05,-2.46,5.84,3.08,-8.82,3.62
137129,8.08,-2.43,5.59,3.08,-8.80,3.73
137164,8.05,-2.56,5.72,3.15,-8.79,3.54
137204,8.09,-2.54,5.80,3.31,-8.82,3.47
137239,8.14,-2.51,5.71,3.07,-8.86,3.84
137274,8.05,-2.51,5.83,3.20,-8.82,3.52
137309,8.07,-2.63,5.82,3.27,-8.81,3.71
137349,8.25,-2.51,5.44,3.14,-8.88,3.69
137384,8.09,-2.55,5.57,3.05,-8.80,3.46
137419,8.22,-2.51,5.65,2.99,-8.79,3.04
137455,8.07,-2.50,5.61,3.12,-8.95,3.69
137494,8.23,-2.55,5.60,3.09,-8.86,3.63
137529,8.19,-2.51,5.72,3.09,-8.88,3.66
137564,8.16,-2.54,5.58,3.16,-8.88,3.47
