millis,x_1,y_1,z_1,x_2,y_2,z_2
50059,8.53,-2.09,5.27,3.76,-8.46,3.60
50099,8.88,-2.02,4.79,3.70,-8.53,3.93
50135,8.42,-1.92,4.68,3.75,-8.54,3.72
50169,8.79,-1.98,5.09,3.61,-8.52,3.70
50204,8.58,-1.96,4.96,3.62,-8.60,3.90
50244,8.87,-1.98,5.08,3.80,-8.47,3.80
50279,8.57,-1.87,4.81,3.72,-8.43,3.88
50314,8.73,-1.96,5.10,3.69,-8.55,3.84
50354,8.75,-1.91,5.05,3.80,-8.54,3.40
50390,8.77,-1.97,4.84,3.89,-8.40,3.69
50424,8.62,-1.94,4.88,3.57,-8.49,3.76
50459,8.90,-1.92,5.07,3.57,-8.43,3.61
50499,8.79,-2.03,4.75,3.80,-8.55,3.90
50534,8.80,-1.95,4.93,3.72,-8.37,3.80
50569,8.83,-2.00,4.89,3.70,-8.48,3.56
50609,8.64,-1.95,4.94,3.65,-8.40,3.46
50644,8.82,-1.89,5.05,3.59,-8.42,3.54
50679,8.72,-1.93,4.91,3.62,-8.41,3.75
50714,8.76,-1.90,4.86,3.81,-8.49,3.80
50754,8.70,-1.84,4.78,3.52,-7.42,3.50
50789,8.88,-1.85,4.87,3.95,-7.92,4.54
50824,8.79,-2.03,5.14,2.51,-14.34,3.33
50864,8.95,-1.62,4.95,2.32,-5.96,4.33
50899,8.73,-1.93,4.92,3.82,-2.72,3.63
50934,8.78,-1.89,4.87,2.50,-10.39,4.16
50969,8.89,-2.02,5.05,2.66,-11.98,1.68
51009,9.16,-1.42,4.88,4.53,-8.52,4.16
51044,8.88,-1.73,5.26,3.54,-10.97,4.36
51079,8.98,-1.76,5.12,1.67,-8.42,4.09
51119,8.87,-1.96,4.84,3.59,-5.21,2.95
51154,8.63,-1.92,4.72,3.96,-8.94,4.00
51189,8.88,-1.92,5.16,2.18,-9.68,3.02
51224,8.87,-1.86,4.62,3.06,-6.61,2.97
51264,8.86,-1.86,4.81,3.39,-9.05,3.40
51299,8.58,-1.91,5.23,2.69,-12.56,3.64
51334,8.92,-1.83,4.97,3.00,-11.25,3.71
51369,8.75,-1.85,5.01,2.98,-6.83,4.97
51409,8.81,-2.00,5.18,2.64,-7.07,3.13
51444,8.95,-1.90,4.82,4.12,-6.63,3.15
51479,8.74,-1.96,5.23,2.54,-8.61,2.71
51519,8.90,-1.86,4.95,1.73,-8.59,0.47
51554,9.11,-1.53,5.01,3.30,-7.85,5.92
51589,8.54,-2.09,5.10,4.26,-11.87,4.47
51624,8.83,-1.63,4.90,2.13,-10.24,3.72
51664,8.51,-2.11,5.12,3.00,-5.97,3.97
51699,8.82,-1.86,5.03,4.19,-7.31,4.16
51734,8.98,-1.95,4.70,3.59,-7.11,2.69
51769,8.91,-1.71,4.61,3.22,-8.23,3.43
51809,8.93,-1.89,5.08,2.67,-7.42,5.38
51844,8.84,-1.84,4.84,3.31,-8.43,3.80
51879,8.91,-1.98,5.11,3.55,-8.76,4.31
51919,8.83,-1.75,4.88,3.68,-8.33,3.75
51954,8.78,-1.97,4.82,3.58,-8.49,3.47
51989,8.94,-1.81,4.85,3.63,-8.57,3.76
52024,8.77,-1.77,4.87,3.37,-8.47,4.29
52064,8.87,-1.92,5.10,3.65,-8.55,4.04
52099,8.88,-1.90,5.02,3.56,-8.44,3.98
52134,8.77,-1.80,5.28,3.65,-8.50,3.60
52169,8.73,-1.77,4.87,5.22,-9.04,2.86
52209,8.77,-1.85,4.85,4.47,-13.36,5.02
52244,8.99,-1.73,4.92,2.64,-8.96,3.80
52279,8.58,-1.93,4.79,2.15,-0.20,3.23
52319,8.96,-1.86,4.83,5.02,-8.88,3.53
52354,8.65,-1.98,4.95,2.81,-11.77,2.86
52389,8.94,-1.76,4.90,4.13,-7.79,3.12
52424,8.82,-1.85,4.95,3.39,-9.91,3.80
52464,8.79,-1.79,4.82,4.29,-10.79,3.98
52499,8.98,-1.85,4.89,3.15,-9.10,3.73
52534,8.79,-1.68,4.59,3.51,-1.97,2.28
52574,8.79,-1.73,4.90,3.63,-7.00,2.83
52610,8.85,-1.81,4.84,2.79,-10.60,2.62
52644,8.95,-1.68,4.75,3.74,-9.64,5.16
52679,8.61,-2.04,4.96,3.96,-9.83,3.87
52719,9.04,-1.49,4.70,4.92,-11.45,4.08
52754,8.78,-1.90,4.91,2.93,-12.67,4.71
52789,8.88,-1.78,4.96,2.08,-0.08,5.44
52829,8.76,-1.92,4.77,5.45,-4.58,3.47
52865,8.70,-1.95,4.85,2.25,-9.88,2.84
52899,9.09,-1.68,5.04,3.98,-12.12,3.91
52934,8.51,-2.04,5.00,4.03,-10.06,4.50
52974,9.38,-1.50,4.74,3.40,-3.70,3.84
53009,8.49,-1.89,4.81,3.68,-12.39,0.36
53044,8.92,-1.69,4.99,3.98,-9.73,4.13
53084,8.69,-1.73,4.84,3.10,-5.87,3.90
53120,8.85,-1.75,4.82,2.61,-5.63,3.81
53154,8.66,-1.85,4.82,4.00,-10.37,4.19
53189,9.02,-1.69,5.02,4.01,-12.90,3.61
53229,8.77,-1.74,4.76,2.84,-7.26,4.06
53264,9.10,-1.77,4.99,4.29,-2.16,3.12
53299,8.85,-1.65,4.91,3.80,-9.47,3.28
53339,9.03,-1.69,4.94,3.14,-10.19,2.00
53374,8.88,-1.71,4.78,5.24,-6.67,3.75
53409,8.89,-1.61,4.98,2.62,-7.78,4.17
53444,8.86,-1.62,4.68,4.02,-15.98,4.38
53484,9.15,-1.68,5.08,3.62,-8.89,5.40
53519,8.63,-2.04,4.87,1.74,-2.17,-0.99
53554,9.63,-0.95,4.30,5.18,-7.33,3.49
53594,8.23,-2.42,5.45,3.41,-12.44,3.41
53629,9.68,-0.88,4.26,3.46,-8.51,3.35
53664,8.24,-2.48,5.26,4.26,-5.54,3.05
53699,9.48,-1.20,4.66,4.07,-10.05,3.52
53739,8.43,-2.29,5.00,3.33,-9.71,3.03
53774,9.22,-1.41,4.91,3.64,-11.22,3.43
53809,8.65,-1.93,5.30,4.22,-6.71,4.07
53844,8.88,-1.78,4.82,4.10,-5.91,-1.24
53884,9.00,-1.59,4.71,3.42,-6.37,2.66
53919,8.76,-1.90,5.10,3.39,-11.17,3.40
53954,9.00,-1.32,4.48,3.71,-11.29,3.66
53994,8.96,-1.79,4.94,3.92,-8.00,3.56
54029,8.77,-1.68,4.78,3.45,-7.07,3.32
54064,9.10,-1.73,4.97,4.33,-9.14,3.24
54099,8.64,-1.72,4.54,3.84,-11.28,3.12
54139,8.90,-1.91,4.85,3.88,-6.29,3.12
54174,8.76,-1.74,4.75,3.12,-4.90,3.11
54209,8.92,-1.80,4.97,3.32,-10.45,3.09
54249,9.17,-1.53,4.71,2.39,-7.32,4.61
54284,8.82,-1.98,4.78,4.71,-9.00,3.77
54319,9.04,-1.60,4.51,7.16,-15.76,7.64
54354,8.52,-1.95,5.08,2.94,-6.58,3.56
54394,8.86,-1.77,4.78,2.93,-8.74,4.08
54429,8.91,-1.81,5.10,2.32,-7.22,3.37
54464,8.52,-1.96,5.06,4.30,-8.50,4.13
54499,9.03,-1.83,5.18,3.80,-8.75,3.98
54539,8.57,-1.83,4.86,3.51,-8.61,3.77
54574,9.05,-1.78,4.79,3.61,-8.50,3.75
54609,8.74,-1.74,4.85,3.43,-8.49,3.83
54649,9.05,-1.86,4.94,3.43,-8.48,3.50
54684,8.90,-1.69,4.84,3.47,-8.62,3.63
54719,8.78,-1.72,4.95,3.47,-8.55,4.08
54754,8.87,-1.79,5.02,3.61,-8.56,3.99
54794,9.02,-1.78,4.84,3.51,-8.52,4.08
54829,8.83,-1.81,4.91,3.48,-8.59,3.61
54864,8.93,-1.77,4.80,3.62,-8.57,3.94
54899,8.87,-1.70,5.11,3.61,-8.48,3.92
54939,8.98,-1.72,4.72,3.50,-8.51,3.77
54974,8.99,-1.70,5.03,3.65,-8.62,3.74
55009,8.88,-1.78,4.83,3.42,-8.50,4.00
55049,8.85,-1.74,4.86,3.56,-8.52,3.84
55085,8.93,-1.78,4.70,3.76,-8.46,4.23
55119,8.87,-1.83,4.70,3.44,-8.55,3.37
55154,8.88,-1.72,4.74,3.65,-8.52,3.68
55194,8.97,-1.72,4.64,3.72,-8.52,4.05
55229,8.96,-1.77,4.90,3.76,-8.48,3.80
55264,8.83,-1.68,4.68,3.56,-8.61,3.85
55304,8.94,-1.80,4.79,3.39,-8.51,3.88
55340,8.74,-1.74,4.89,3.54,-8.50,4.20
55374,8.93,-1.75,4.76,3.51,-8.57,3.48
55409,8.90,-1.69,4.79,3.61,-8.52,3.47
55449,8.95,-1.73,4.84,3.58,-8.49,3.81
55484,8.80,-1.72,4.79,3.44,-8.52,4.00
55519,8.88,-1.71,4.96,3.43,-8.48,3.90
55559,8.86,-1.80,4.95,3.49,-8.56,3.83
55595,8.84,-1.75,4.78,3.39,-8.46,3.65
55629,8.88,-1.73,4.62,3.53,-8.55,3.56
55664,8.91,-1.73,4.94,3.55,-8.53,4.01
55704,8.75,-1.78,4.87,3.53,-8.56,3.59
55739,8.93,-1.78,4.98,3.52,-8.52,3.87
55774,9.09,-1.78,4.32,3.88,-9.00,4.52
55814,9.10,-1.58,4.86,3.83,-8.50,4.12
55849,8.37,-2.11,4.96,3.63,-8.62,4.00
55884,9.05,-1.54,4.78,3.61,-8.61,4.05
55919,8.85,-1.79,5.04,7.18,-8.71,2.29
55959,8.80,-1.91,4.70,5.01,-7.33,3.52
55994,9.11,-1.65,4.88,2.83,-10.10,4.38
56029,8.74,-1.89,4.93,4.92,-8.67,3.59
56069,8.86,-1.64,4.83,3.97,-8.65,3.39
56104,8.73,-2.05,4.49,2.20,-8.68,2.03
56139,9.00,-1.60,4.29,1.38,-8.88,3.62
56174,8.87,-1.90,4.82,2.50,-8.69,2.46
56214,8.43,-1.73,4.48,3.21,-7.12,6.06
56249,9.06,-2.08,5.21,9.67,-9.30,4.16
56284,8.69,-1.73,4.58,4.09,-8.82,3.07
56324,8.95,-1.93,4.80,1.74,-9.11,2.59
56359,8.59,-1.71,4.78,3.63,-8.06,2.27
56394,9.39,-1.63,4.82,4.99,-8.26,4.16
56429,8.78,-1.74,4.68,5.15,-8.14,4.43
56469,9.14,-1.54,4.80,3.28,-8.90,3.79
56504,8.75,-1.82,4.85,2.38,-8.94,2.63
56539,8.75,-1.62,4.59,3.36,-8.45,2.65
56574,8.78,-2.05,5.26,5.65,-8.36,5.04
56614,8.90,-1.79,5.08,6.69,-7.63,4.36
56649,9.21,-2.03,5.30,3.01,-9.01,2.80
56684,8.68,-1.90,4.39,1.50,-8.81,2.01
56724,8.58,-1.74,4.15,2.41,-8.78,2.09
56759,9.85,-1.77,5.47,5.54,-8.28,4.85
56794,8.50,-1.83,4.49,5.73,-7.90,4.61
56829,9.52,-1.51,4.77,3.35,-8.79,3.06
56869,8.63,-1.99,4.60,3.13,-8.39,2.45
56904,9.05,-1.57,4.61,3.94,-8.07,3.49
56939,9.04,-2.02,4.88,4.07,-8.48,4.26
56979,8.89,-1.70,4.57,3.71,-8.44,3.56
57014,9.03,-1.89,4.60,3.51,-8.32,3.63
57049,8.88,-1.69,4.53,4.07,-8.62,4.01
57084,8.90,-1.95,4.88,4.33,-8.58,4.16
57124,8.97,-1.80,4.43,3.54,-8.79,3.31
57159,9.01,-1.78,4.57,3.87,-8.23,3.86
57194,8.99,-1.81,4.66,3.95,-8.02,3.25
57229,8.99,-1.79,4.91,3.53,-8.77,3.76
57269,8.95,-1.85,4.90,3.55,-8.78,3.70
57304,8.95,-1.76,4.78,3.75,-8.64,3.62
57339,9.04,-1.80,4.85,4.11,-8.06,4.21
57379,8.87,-1.79,4.62,3.15,-8.97,3.57
57414,8.88,-1.78,4.75,3.50,-9.67,3.15
57449,9.13,-1.83,4.83,4.71,-7.48,3.70
57484,9.01,-1.61,4.91,5.40,-7.04,4.65
57524,9.02,-1.75,4.79,4.30,-8.47,3.25
57560,9.02,-1.70,4.60,3.68,-8.53,3.58
57594,9.03,-1.81,4.49,4.66,-7.32,3.16
57630,8.89,-1.79,4.75,4.93,-8.10,4.41
57669,8.93,-1.73,4.82,3.83,-9.10,2.57
57704,9.14,-1.60,4.32,5.16,-7.41,2.84
57739,8.72,-1.78,4.61,5.22,-7.65,4.03
57779,9.09,-1.62,4.75,4.90,-8.20,2.79
57815,8.84,-1.84,4.84,5.36,-7.04,2.91
57849,8.93,-1.75,4.78,5.44,-7.64,3.30
57884,8.91,-1.72,4.92,5.17,-7.00,3.28
57924,9.00,-1.78,4.78,5.51,-8.07,2.74
57959,9.04,-1.76,4.71,3.64,-9.13,4.56
57994,9.08,-1.84,4.48,4.41,-8.09,3.35
58034,9.11,-1.54,4.51,1.65,-8.93,3.99
58070,9.00,-1.91,4.82,0.73,-9.12,3.29
58104,9.09,-1.53,4.34,0.55,-8.85,4.53
58139,8.85,-1.96,4.94,0.85,-9.39,4.62
58179,9.04,-1.54,4.45,2.17,-9.54,4.41
58214,8.88,-1.75,4.89,4.82,-7.54,2.54
58249,8.93,-1.71,4.47,4.55,-7.62,3.40
58289,9.04,-1.78,4.72,5.17,-7.35,3.38
58324,8.84,-1.71,4.71,5.44,-7.58,3.89
58359,8.97,-1.79,4.71,5.26,-7.25,3.76
58394,9.15,-1.73,4.62,4.64,-7.77,3.62
58434,8.88,-1.73,4.76,3.50,-8.89,3.78
58469,8.97,-1.84,4.71,3.13,-8.81,3.94
58504,9.05,-1.70,4.71,2.15,-9.13,4.37
58544,8.92,-1.76,4.82,1.35,-9.10,3.52
58579,8.87,-1.72,4.83,1.05,-9.11,4.03
58614,9.00,-1.83,4.71,1.27,-9.80,4.04
58649,8.83,-1.84,4.69,4.02,-8.41,3.57
58689,9.12,-1.77,4.58,4.63,-7.80,2.94
58724,8.93,-1.73,4.69,5.14,-7.12,3.13
58759,9.07,-1.69,4.50,5.45,-7.77,4.05
58799,8.91,-1.72,4.86,5.83,-6.35,3.46
58833,9.04,-1.79,4.94,5.17,-7.00,3.22
58869,8.95,-1.72,4.55,5.13,-8.45,3.35
58904,9.05,-1.83,4.52,3.71,-8.41,3.81
58944,9.13,-1.60,4.60,3.49,-8.70,3.97
58979,8.79,-1.90,4.87,2.74,-8.83,3.85
59014,9.16,-1.62,4.85,2.68,-8.83,4.08
59049,8.94,-1.87,4.73,1.99,-9.12,3.97
59089,9.04,-1.70,4.53,1.77,-9.60,4.98
59124,8.83,-1.82,4.66,5.04,-7.30,3.77
59159,8.94,-1.76,4.60,5.07,-7.81,3.47
59199,8.97,-1.82,4.80,5.72,-7.72,2.96
59234,8.99,-1.80,4.77,5.58,-7.66,3.71
59269,9.03,-1.71,4.87,6.17,-6.41,3.72
59304,9.05,-1.69,4.71,5.82,-7.06,3.67
59344,8.90,-1.62,4.84,5.98,-6.76,2.75
59379,8.88,-1.71,4.35,5.73,-6.54,3.25
59414,8.96,-1.76,4.50,5.09,-7.45,3.86
59454,8.99,-1.91,4.77,5.55,-7.91,3.83
59489,8.96,-1.72,4.47,6.86,-6.58,3.52
59524,8.94,-2.00,4.91,7.23,-6.14,4.16
59559,8.97,-1.55,4.50,5.68,-7.02,3.33
59599,8.81,-1.93,4.77,4.57,-8.42,3.00
59634,9.04,-1.59,4.57,5.56,-7.29,3.63
59669,9.03,-1.82,4.93,6.02,-6.82,4.13
59709,9.03,-1.58,4.68,5.38,-7.56,3.75
59744,8.90,-1.78,4.51,4.51,-8.31,3.34
59779,9.12,-1.56,4.53,5.81,-6.56,3.84
59814,8.81,-1.82,5.04,5.86,-7.41,4.17
59854,9.21,-1.65,4.69,4.58,-8.17,2.79
59889,8.81,-1.56,4.42,5.18,-7.56,2.32
59924,9.08,-1.84,4.54,5.95,-6.94,3.82
59960,9.18,-1.57,4.68,5.91,-7.43,4.24
59999,9.01,-1.93,5.01,5.30,-7.80,3.63
60034,9.09,-1.46,4.62,5.12,-7.60,3.81
60069,8.94,-1.84,4.89,4.86,-7.54,3.59
60109,9.01,-1.54,4.78,5.64,-6.98,4.10
60144,8.95,-1.80,4.97,4.83,-7.63,3.88
60179,8.98,-1.67,4.53,5.87,-7.14,3.90
60214,8.88,-1.85,4.71,5.00,-7.20,3.42
60254,8.86,-1.74,4.74,2.77,-8.66,4.42
60290,9.33,-1.44,4.75,4.72,-7.02,5.80
60324,9.11,-1.43,4.65,3.45,-8.71,3.60
60360,8.87,-1.67,4.70,3.98,-8.37,3.87
60399,9.20,-1.53,4.74,4.22,-8.39,3.68
60434,8.89,-1.64,4.76,3.83,-8.39,3.65
60469,9.02,-1.71,4.82,3.85,-8.54,3.68
60509,8.91,-1.66,4.73,3.89,-8.43,3.83
60545,9.04,-1.74,4.72,3.83,-8.44,3.89
60579,9.02,-1.63,4.93,3.88,-8.39,3.60
60614,9.11,-1.70,4.82,3.74,-8.48,3.51
60654,8.99,-1.64,4.58,3.87,-8.43,3.76
60689,8.95,-1.68,4.86,3.91,-8.45,3.85
60724,9.02,-1.61,4.59,3.82,-8.34,3.91
60764,8.95,-1.71,4.77,3.67,-8.42,3.99
60800,8.95,-1.66,4.69,3.81,-8.50,3.44
60834,9.09,-1.71,4.52,3.80,-8.49,3.61
60869,9.01,-1.60,4.56,3.90,-8.41,3.87
60909,9.00,-1.68,4.66,3.90,-8.39,3.70
60944,8.99,-1.64,4.78,3.80,-8.52,3.78
60979,9.01,-1.70,4.75,3.79,-8.46,3.77
61019,8.90,-1.71,4.82,3.80,-8.48,3.68
61054,8.90,-1.68,4.79,3.80,-8.49,3.51
61089,9.03,-1.65,4.62,3.82,-8.61,3.73
61124,8.92,-1.61,4.87,3.70,-8.54,3.89
61163,9.05,-1.66,4.56,3.76,-8.48,3.67
61199,8.88,-1.68,4.53,3.57,-8.58,3.72
61234,9.10,-1.68,4.80,3.75,-8.51,3.77
61274,9.01,-1.63,4.81,3.70,-8.52,3.82
61309,9.04,-1.65,4.80,3.64,-8.49,3.56
61344,9.07,-1.72,4.47,3.73,-8.44,3.78
61379,8.92,-1.69,4.49,3.65,-8.44,3.80
61419,8.96,-1.69,4.52,3.66,-8.52,3.50
61454,8.85,-1.57,4.80,3.79,-8.64,3.84
61489,8.92,-1.69,4.80,3.75,-8.57,3.87
61524,8.90,-1.73,4.61,3.62,-8.49,3.60
61564,8.99,-1.60,4.77,3.71,-8.54,3.66
61599,9.04,-1.65,4.75,3.69,-8.47,3.31
61634,9.05,-1.61,4.61,3.74,-8.63,3.56
61674,8.97,-1.59,4.73,3.70,-8.58,3.87
61709,8.97,-1.70,4.61,3.59,-8.56,3.74
61744,8.98,-1.64,5.01,3.69,-8.58,3.83
61779,9.09,-1.71,4.68,3.49,-8.55,4.02
61819,9.16,-1.69,4.51,3.62,-8.62,3.62
61854,8.90,-1.71,5.06,3.63,-8.46,3.67
61889,9.04,-1.69,4.90,3.64,-8.61,3.82
61929,8.98,-1.74,4.91,3.74,-8.51,3.89
61964,9.06,-1.64,4.58,3.76,-8.57,3.75
61999,9.01,-1.63,4.63,3.57,-8.58,3.77
62034,8.90,-1.63,4.68,3.65,-8.47,3.83
62074,9.06,-1.74,4.66,3.57,-8.61,3.45
62109,8.99,-1.69,4.80,3.67,-8.49,3.61
62144,8.94,-1.69,4.63,3.74,-8.50,3.62
62184,8.93,-1.69,4.76,3.59,-8.52,3.58
62219,9.06,-1.65,4.64,3.55,-8.56,3.79
62254,9.04,-1.69,4.74,3.50,-8.53,3.70
62289,8.95,-1.70,4.60,3.67,-8.53,3.78
62329,8.90,-1.60,4.82,3.52,-8.55,3.69
62364,8.92,-1.58,4.57,3.67,-8.61,3.88
62399,8.99,-1.70,4.71,3.56,-8.58,3.54
62439,9.04,-1.62,4.71,3.64,-8.53,3.94
62474,9.00,-1.52,4.52,3.66,-8.44,3.51
62509,9.03,-1.63,4.62,3.63,-8.54,3.52
62544,8.89,-1.71,4.63,3.66,-8.50,3.68
62584,8.93,-1.65,4.50,3.71,-8.54,3.84
62619,8.97,-1.70,4.87,3.51,-8.59,3.98
62654,9.05,-1.68,4.57,3.58,-8.55,3.51
62690,9.03,-1.58,4.71,3.75,-8.55,3.93
62729,8.89,-1.70,4.99,3.60,-8.62,3.80
62764,8.92,-1.67,4.90,3.68,-8.52,3.85
62799,8.91,-1.64,4.69,3.57,-8.64,3.61
62839,8.94,-1.66,4.66,3.66,-8.53,4.28
62874,8.93,-1.52,4.53,3.58,-8.54,3.71
62909,8.98,-1.64,4.73,3.61,-8.43,3.63
62944,8.89,-1.59,4.52,3.62,-8.52,3.59
62984,9.03,-1.71,4.79,3.61,-8.52,3.85
63020,9.09,-1.61,4.78,3.57,-8.62,3.85
63054,9.02,-1.69,4.39,3.60,-8.60,3.88
63090,9.00,-1.64,4.55,3.58,-8.56,3.68
63129,9.05,-1.63,4.76,3.61,-8.62,3.78
63164,9.05,-1.62,4.69,3.60,-8.62,3.27
63199,8.89,-1.58,4.38,3.63,-8.61,3.57
63239,9.04,-1.67,4.76,3.64,-8.51,3.50
63275,8.84,-1.67,4.88,3.60,-8.52,3.75
63309,9.02,-1.72,4.74,3.47,-8.62,3.64
63344,9.14,-1.62,4.71,3.56,-8.52,3.46
63384,9.01,-1.59,4.45,3.58,-8.58,3.75
63419,9.04,-1.70,4.78,3.58,-8.56,3.46
63454,8.90,-1.68,4.85,3.77,-8.52,3.69
63494,9.07,-1.61,4.50,3.68,-8.56,3.96
63529,9.04,-1.67,4.58,3.53,-8.58,3.59
63564,9.13,-1.62,4.76,3.61,-8.49,3.73
63599,8.97,-1.72,4.72,3.62,-8.59,3.63
63639,8.98,-1.63,4.68,3.55,-8.47,4.00
63674,9.03,-1.61,4.64,3.57,-8.61,3.75
63709,8.97,-1.75,4.79,3.77,-8.43,3.78
63749,8.90,-1.59,4.57,3.55,-8.57,3.57
63784,9.05,-1.61,4.51,3.75,-8.56,3.61
63819,8.92,-1.65,4.48,3.64,-8.65,3.95
63854,9.06,-1.58,5.00,3.59,-8.46,3.68
63894,8.94,-1.58,4.79,3.64,-8.55,3.55
63929,8.91,-1.56,4.73,3.45,-8.54,3.35
63964,8.95,-1.64,4.84,3.65,-8.60,3.44
64004,9.11,-1.63,4.43,3.67,-8.55,3.75
64039,9.07,-1.72,4.46,3.67,-8.55,3.73
64074,8.88,-1.67,4.98,3.52,-8.47,3.80
64109,9.01,-1.61,4.97,3.62,-8.55,3.72
64149,9.14,-1.61,4.93,3.58,-8.54,3.48
64184,8.89,-1.62,4.60,3.73,-8.56,3.77
64219,9.16,-1.66,4.51,3.61,-8.58,3.38
64254,8.92,-1.66,4.69,3.45,-8.57,3.84
64294,8.96,-1.70,4.82,3.67,-8.56,3.79
64329,9.01,-1.68,4.55,3.56,-8.55,3.93
64364,9.01,-1.68,4.82,3.76,-8.52,3.85
64404,9.03,-1.60,4.76,3.48,-8.55,3.77
64439,8.90,-1.74,4.75,3.63,-8.54,3.48
64474,9.11,-1.68,4.87,3.70,-8.61,3.87
64509,8.98,-1.63,4.63,3.60,-8.58,3.85
64549,8.94,-1.63,4.67,3.52,-8.57,3.67
64584,8.93,-1.71,4.88,3.58,-8.54,3.62
64619,8.98,-1.71,4.65,3.47,-8.53,3.73
64659,8.96,-1.64,4.77,3.61,-8.52,3.84
64694,8.88,-1.69,4.91,3.57,-8.54,3.47
64729,9.02,-1.70,4.59,3.47,-8.49,3.78
64764,8.89,-1.74,4.61,3.54,-8.57,3.52
64804,9.05,-1.66,4.84,3.68,-8.47,3.60
64839,8.99,-1.66,4.92,3.53,-8.57,3.77
64874,9.20,-1.64,4.48,3.63,-8.54,3.57
64914,9.02,-1.66,4.82,3.55,-8.57,3.97
64949,9.07,-1.63,4.81,3.63,-8.49,3.55
64984,8.99,-1.68,4.59,3.46,-8.61,3.40
65020,9.01,-1.67,4.68,3.63,-8.47,3.65
65059,9.00,-1.64,4.66,3.46,-8.60,3.69
65094,8.94,-1.72,4.71,3.53,-8.59,3.76
65129,8.97,-1.74,4.45,3.55,-8.58,3.58
65169,8.99,-1.74,4.68,3.44,-8.57,3.73
65204,8.97,-1.61,4.79,3.55,-8.54,3.60
65239,8.98,-1.60,4.42,3.69,-8.69,3.75
65274,8.94,-1.68,4.81,3.64,-8.60,3.74
65314,9.05,-1.62,4.81,3.56,-8.61,3.43
65349,9.01,-1.69,4.66,3.63,-8.57,3.62
65384,8.97,-1.64,4.61,3.70,-8.65,3.79
65420,9.06,-1.68,4.97,3.64,-8.54,3.76
65459,9.01,-1.64,4.66,3.58,-8.54,3.55
65495,9.04,-1.56,4.47,3.60,-8.50,3.78
65529,8.92,-1.64,4.69,3.55,-8.57,3.85
65569,9.02,-1.69,4.94,3.57,-8.49,3.40
65604,9.02,-1.71,4.65,3.79,-8.58,3.60
65639,8.99,-1.60,4.92,3.57,-8.52,3.87
65674,9.06,-1.67,4.57,3.63,-8.51,3.81
65714,9.05,-1.60,4.75,3.60,-8.52,3.89
65750,9.04,-1.67,4.81,3.53,-8.58,3.43
65784,9.06,-1.66,4.46,3.52,-8.60,3.58
65823,9.02,-1.58,4.71,3.44,-8.49,4.04
65859,8.99,-1.59,4.63,3.67,-8.61,3.82
65894,8.97,-1.66,4.64,3.55,-8.53,3.51
65929,9.11,-1.37,4.45,3.74,-8.58,3.83
65969,8.87,-1.86,4.83,3.52,-8.59,3.87
66004,8.88,-1.69,4.72,3.47,-8.55,3.97
66039,9.14,-1.64,4.85,3.45,-8.52,3.60
66074,8.95,-1.57,4.52,3.56,-8.48,3.50
66114,9.02,-1.64,4.74,3.51,-8.60,3.82
66149,9.04,-1.78,4.77,3.58,-8.55,3.67
66184,8.87,-1.71,4.62,3.50,-8.55,3.89
66224,9.05,-1.73,4.74,3.59,-8.60,3.86
66259,9.10,-1.65,4.72,3.59,-8.57,3.84
66294,8.91,-1.63,4.59,3.54,-8.55,3.96
66329,8.95,-1.70,4.77,3.48,-8.58,3.90
66369,8.99,-1.64,4.89,3.41,-8.57,3.59
66404,8.90,-1.62,4.88,3.51,-8.26,3.98
66439,8.99,-1.97,5.22,3.60,-8.51,3.54
66479,8.97,-1.68,5.01,3.42,-8.60,3.90
66514,8.90,-1.70,4.78,3.45,-8.64,3.85
66549,8.90,-1.86,4.66,3.58,-8.57,3.53
66584,8.91,-1.72,4.95,3.47,-8.47,3.45
66624,8.75,-1.80,4.99,3.47,-8.50,3.93
66659,8.86,-1.76,4.99,3.76,-8.52,3.52
66694,8.59,-1.79,5.05,3.54,-8.61,3.74
66729,8.95,-1.93,5.17,3.58,-8.68,3.94
66769,9.08,-1.86,5.09,3.42,-8.57,3.55
66804,8.92,-1.69,4.44,3.54,-8.54,3.78
66839,8.81,-1.65,4.93,3.44,-8.57,3.87
66879,8.74,-1.66,4.25,3.49,-8.57,3.77
66914,9.24,-1.71,5.07,3.42,-8.61,3.66
66949,8.40,-1.74,4.73,3.42,-8.61,3.53
66984,9.12,-2.16,5.26,3.48,-8.49,3.58
67024,8.83,-1.90,4.94,3.58,-8.56,3.49
67059,8.46,-1.77,4.61,3.60,-8.49,3.91
67094,9.08,-1.70,5.04,3.61,-8.57,3.82
67134,8.84,-1.70,4.85,3.59,-8.60,3.74
67169,8.82,-1.63,4.77,3.55,-8.63,3.81
67204,8.96,-1.78,5.06,3.34,-8.57,3.87
67239,8.84,-1.78,5.15,3.51,-8.57,3.67
67279,8.71,-1.78,4.87,3.51,-8.53,3.67
67314,8.83,-1.70,4.97,3.48,-8.65,3.85
67350,8.92,-1.74,4.96,3.61,-8.53,3.80
67389,9.04,-1.81,4.94,3.58,-8.57,3.57
67424,8.85,-1.76,4.78,3.55,-8.61,3.35
67459,8.73,-1.74,4.89,3.47,-8.38,3.58
67494,8.84,-1.90,4.97,3.42,-8.65,3.75
67534,8.93,-1.86,4.91,3.69,-8.57,3.34
